website,source,size,hash
www.belnovosti.by,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.besoccer.com,securepubads.g.doubleclick.net/td/sjs,33569,fa9a4ad63a8aef9f7d1c79bdc01704b06b0fb564b865d375d68468f1f48d3224
www.flashscore.in,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.flightstats.com,securepubads.g.doubleclick.net/td/sjs,33569,fa9a4ad63a8aef9f7d1c79bdc01704b06b0fb564b865d375d68468f1f48d3224
www.forebet.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.fotmob.com,securepubads.g.doubleclick.net/td/sjs,33569,fa9a4ad63a8aef9f7d1c79bdc01704b06b0fb564b865d375d68468f1f48d3224
www.france24.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.francebleu.fr,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.frandroid.com,securepubads.g.doubleclick.net/td/sjs,33569,4f2976844b9d0d3c797f6fb399447d5b37980d20a4fbed341017abb241317191
www.freejobalert.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.freepik.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.gadgets360.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.giantbomb.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.gsp.ro,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.haaretz.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.haber7.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.heise.de,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.hespress.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.hmetro.com.my,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.ilsole24ore.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
natalie.mu,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
tattle.life,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.bhg.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.flashscore.fr,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.in.gr,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.marca.com,t.seedtag.com/ps/seller/decision-logic.js,1742,2c006ff82462eae7f88419d76beed8dc1b2f9c1c84c3f06e0ebb261839640092
www.satta-company.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.sd.rs,securepubads.g.doubleclick.net/td/sjs,33569,fa9a4ad63a8aef9f7d1c79bdc01704b06b0fb564b865d375d68468f1f48d3224
www.sensacine.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.skylinewebcams.com,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.skysports.com,t.seedtag.com/ps/seller/decision-logic.js,1742,2c006ff82462eae7f88419d76beed8dc1b2f9c1c84c3f06e0ebb261839640092
www.sme.sk,securepubads.g.doubleclick.net/td/sjs,33569,fa9a4ad63a8aef9f7d1c79bdc01704b06b0fb564b865d375d68468f1f48d3224
www.snopes.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.space.com,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.speedtest.net,securepubads.g.doubleclick.net/td/sjs,33562,71b5d2df8b46db8a59a213b7ac39ff75fd91f48b96f4dc8205fc8f3f60d6a30c
www.sport.pl,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
www.sports.fr,t.seedtag.com/ps/seller/decision-logic.js,1742,2c006ff82462eae7f88419d76beed8dc1b2f9c1c84c3f06e0ebb261839640092
www.sports.kz,securepubads.g.doubleclick.net/td/sjs,33529,854cc8e1f66a59a2a80bac73a8d6f52b12a1a0ef4e27c75046071b9cbafd06ed
